18.4,250,21.6,15.3
18.2,248,20.6,15.1
18.7,244,21.5,15.1
18.7,244,21.8,15.1
18.3,246,21.6,15.2
18.2,245,20.8,15.3
18.8,244,22.8,15.2
19.6,243,22.3,15.2
18.8,243,22.3,15.2
19.5,244,22.4,15.3
19.1,244,22.4,15.3
18.4,245,23.5,15.4
18.6,245,23.5,15.4
17,247,20.2,15.5
17.4,247,20.2,15.5
17.7,246,20.8,15.6
17.9,243,22,15.6
17.2,244,20.4,15.6
17.6,246,20.9,15.6
17.2,248,20.7,15.6
16.4,246,19.3,15.5
15.6,245,18.2,15.6
15.7,246,19.8,15.6
16.5,246,20.3,15.4
14.9,240,18.1,15.4
15.9,244,18.4,15.4
16.5,246,18.3,15.4
14.6,246,18.9,15.5
12.3,246,18.9,15.4
14.4,242,16.8,15.2
12.9,249,14.9,15.3
13.3,250,16.5,15.2
12.7,248,15.6,15.2
13.4,249,15.7,15.2
13.4,245,15.9,15.1
12.8,244,15.2,15
13.3,240,15.5,15
10.6,231,14.3,14.7
10.8,230,13.9,14.5
12.2,232,14.3,14.4
11.5,240,13.3,14.5
10.2,238,12,14.4
10.1,239,12.5,14.4
11.5,235,13.3,14.4
11.9,239,14.4,14.5
12.7,239,14.4,14.3
12.4,248,14,14.3
11.5,249,13,14.3
11,249,13,14.3
10.4,254,12.2,14.4
10.8,254,12.2,14.5
9.8,256,11.2,14.5
10.2,252,11.3,14.5
9.5,251,11.2,14.8
9.2,259,11.2,14.8
9.9,257,11.5,14.9
9.9,256,11.6,14.9
8,259,9.2,14.8
7.9,255,8.7,14.8
7,260,8.6,14.8
7.1,254,8.9,14.9
7.6,253,11,15
8.1,253,11,15
6.9,278,9.2,15
6.7,278,9.2,15.1
6.6,291,7.9,15.2
6.7,291,7.9,15.2
7.2,262,8.9,14.9
7,262,8.9,15
6,253,7.9,14.8
6.5,264,8.4,15.1
6.6,264,8.4,15
7.1,268,8.6,15
6.7,268,8.6,15
6.3,277,7.6,14.9
5.7,277,7.6,14.9
6.2,291,7.5,14.8
6,295,7.2,14.7
6.2,283,8.3,14.6
5.3,277,6.2,14.6
5.6,277,6.2,14.5
6.3,280,7.9,14.4
6.7,276,7.7,14.2
6.5,276,7.7,14.1
6.5,270,7.5,13.9
6.6,270,7.5,13.9
6.5,276,8.1,13.9
6.7,276,8.1,13.9
6.4,278,7.9,14
6.4,278,7.9,13.9
-1,-1,-1,-1
6,284,7.5,13.8
6,280,7.3,13.7
5.9,281,7,13.6
5.1,277,6,13.5
5,280,6,13.5
5.9,277,6.9,13.5
5.8,277,6.7,13.6
5.7,278,7.3,13.5
4.8,281,5.6,13.5
4.9,276,5.7,13.4
4.4,271,5.4,13.3
3.8,269,4.5,13.2
3.9,264,4.6,13.3
4.5,264,4.6,13.4
5.6,267,6.3,13.4
5.6,275,6.7,13.3
5,273,5.8,13.3
4.5,275,5.3,13.2
4.4,267,5.1,13.1
4.4,266,4.9,13.1
4.5,269,5.1,13.1
4.3,264,4.8,13
4.3,264,4.9,13
3.9,256,4.5,13
3.4,257,4,13
3.5,257,4,13
3.3,265,3.8,13.1
3.4,265,3.8,13.1
4.3,255,5.3,13.1
4.6,255,5.3,13.1
4.5,257,5.4,13.1
4.7,257,5.4,13.1
4.9,263,5.6,13.1
5,258,5.9,13.1
5.1,257,6.3,13.1
4.8,269,5.7,13
4.4,276,5.6,13
4.4,271,5.3,13
4.6,280,5.3,13
4.8,281,5.9,13
4.5,281,5.4,13
4.2,280,5.2,12.9
4.6,279,5.3,12.9
4.8,279,5.3,12.9
5.2,270,6,13
5.1,270,6,12.9
5.5,273,6.3,12.8
4.9,273,6.3,12.7
3.1,286,4,12.7
2.8,286,4,12.7
4.3,290,5.1,12.8
2.3,293,3.9,12.7
2.6,285,4.7,12.8
4.1,276,4.9,12.7
3.4,276,4.2,12.7
2.7,282,3.9,12.7
3.2,289,3.9,12.7
2.8,297,3.6,12.7
2.2,288,3.4,13
1.3,279,2.6,13.1
1.5,320,2.3,13.3
1.7,320,2.3,13.3
2.2,325,3.4,13.2
2.2,316,2.8,13.1
1.4,316,2.8,13.1
1.8,288,2.1,13.1
2.5,284,3.4,13
1.8,284,3.4,13.1
1.8,46,3.6,13.1
3.1,74,4,13.1
1.6,60,2.6,13.2
-1,-1,-1,-1
2.2,104,3.5,13.4
2.5,95,3.6,13.5
1.9,132,2.6,13.8
1.8,123,2.5,14.3
2.2,141,3.7,14.4
2.1,141,2.8,14.6
2.2,142,3.1,14.5
3.3,135,4.2,14.1
3.8,141,5.1,14
3.8,135,5.5,13.8
4.2,137,5.6,13.8
4.6,137,5.6,13.8
4.3,150,5.7,13.9
4.9,150,5.7,14
5.5,160,7,14
5.6,168,6.9,14.1
5.2,170,7.1,14.1
5,162,6.9,14.1
5.6,156,6.8,14.1
6.3,160,7.6,14.1
7.5,153,9.4,14.1
8,149,9,14.1
7.5,147,9.1,14
7.3,147,9.1,14
7.8,147,9.1,14.1
8.6,147,9.1,14.1
8.6,157,9.9,14.2
9.3,157,9.9,14.2
9.8,135,11.5,14.2
9.5,135,11.5,14.2
8.6,155,10,14.3
8.6,155,10,14.3
10.1,144,11.9,14.3
11.6,142,13.2,14.2
11.8,140,13.4,14.2
11.3,141,12.4,14.2
9.5,158,11.6,14.3
9.5,178,12.5,14.4
7.1,181,10.6,14.4
7.6,176,10.8,14.3
8.8,161,12.2,14.5
8.6,165,10.7,14.5
9,168,12.2,14.6
10,168,12.2,14.7
10.7,163,12.9,14.8
10.9,163,12.9,14.8
11.2,163,14.7,14.9
12.6,163,14.7,14.8
10.6,158,12.9,15
11.3,154,13.1,15.1
10.8,157,12.5,15.1
10.6,156,12.3,15.1
10.6,154,12,15.1
10.7,152,12,15.2
11,148,12,15.2
11.3,146,13.1,15.4
11,139,13.2,15.4
10.6,131,12.1,15.1
10.9,130,12.7,15.1
10.7,128,12.3,15.1
10,127,11.5,15.1
9.9,127,11.5,15
6.9,125,8,15.1
6.5,125,8,15.3
4.8,166,7,15.7
4.7,166,7,15.8
8.9,192,11.9,16
7.9,192,11.2,16.3
6.9,194,10.4,16.3
8.3,204,12.7,16.1
9.3,196,12.7,16.1
-1,-1,-1,-1
10.1,185,13.3,16.3
10.8,185,13.4,16.3
8.3,196,11.6,15.9
7.4,196,11.6,15.9
8.2,201,11.8,15.7
8.1,210,13.3,15.7
8.4,205,13.1,15.4
8.8,205,13.1,15.1
8.3,200,12.4,15.2
8.4,200,12.4,15.1
8.2,196,11.6,14.8
8,196,11.6,14.8
7.6,205,13,14.7
7.3,205,13,14.8
9.3,185,11.9,14.8
7.3,192,11.3,14.7
7.7,186,10.3,14.9
9.2,186,10.3,15
7.6,184,10.9,15.1
7.3,186,9.9,15
8,183,10,15.1
7.8,187,9.8,15.1
7.9,189,10.7,15.1
6.9,193,10.6,15.1
6.7,196,10.7,15
7.3,212,11.8,14.9
8.9,221,15.7,14.9
7.4,207,10.7,14.9
7.9,201,13,15
7.3,207,11.9,14.9
6.5,212,10.9,14.7
7.8,217,13.4,14.9
9.1,225,13.3,14.9
12.2,226,18.1,14.7
9.2,212,14.3,14.6
9.6,222,15.2,14.6
8.4,214,12.8,14.4
8,217,13,14.5
9.6,223,15,14.3
14.6,232,17.4,14.3
13.1,231,16.3,14.3
14.2,231,18.3,14.3
14.1,231,17.3,14.3
11.3,227,15,14.3
10.4,223,14.5,14.3
11.6,226,15.9,14.3
12.8,227,16.3,14.3
10.2,221,15.6,14.3
11.2,227,14.6,14.3
7.9,216,12.6,14.2
9.3,220,14.4,14.2
8.8,222,13.4,14.3
8.3,218,12,14
9.3,221,14.4,14
8.2,219,12.8,14.1
9.5,224,14.6,14.2
9.3,224,15.9,14.3
13.1,228,17.3,14.3
13.3,228,17.1,14.3
13.6,228,17.1,14.2
13.6,231,17.4,14.1
13.1,230,16.9,14.1
14.2,233,17.1,14.4
16.9,235,20.4,14.2
16.6,236,20.3,14.4
16.4,235,19.6,14.2
15.4,233,18.1,14.2
15.6,233,18,14
14.4,235,16.9,14.1
14,236,16.8,14.1
14,233,16.6,14.1
13,232,16.5,14.1
12.7,233,16,14.1
11.7,229,15,14.1
13.7,232,17.9,14
15.3,235,18.8,14.1
17.6,236,21.6,14.1
18.3,233,22.4,14.2
16.5,230,19.8,14.1
16.6,232,21.6,14.2
19.2,234,23.6,14.3
18.3,234,22.5,14.3
18.7,233,22.8,14.4
18.5,233,22.3,14.3
14.6,228,19.1,14.4
15.4,229,20.9,14.4
15.4,229,21.2,14.5
16.1,231,21.8,14.5
15.5,229,20.1,14.4
15.2,231,19.7,14.5
16.4,230,22.4,14.5
15.9,229,20.9,14.4
14.8,229,19.4,14.5
15.5,228,22.6,14.4
14.8,226,19.6,14.4
13.3,228,21.7,14.4
12.4,226,18.9,14.4
13,225,18.8,14.5
12.6,227,19.1,14.6
13.1,226,20.9,14.5
14.3,226,20.7,14.4
15.1,228,22,14.3
14.8,226,20.1,14.2
10.4,223,18.5,14.2
10.8,220,18.9,14.2
10.1,221,18.4,14.2
9.9,217,16.5,14.2
9.6,214,15.5,14.2
10,215,17.5,14.1
12.3,218,20.9,14.2
10.9,219,16.1,14.2
12.5,221,21.4,14.4
12.8,214,20.4,14.3
11.6,213,17.4,14.3
12.8,215,20.3,14.3
11.6,211,15.6,14.4
12,214,19,14.4
13.6,219,23.7,14.3
13.4,217,23.3,14.3
13.7,221,20.1,14.3
15.1,220,23.9,14.3
13.7,222,23.1,14.2
14.7,223,22.4,14.1
13,220,21.4,14.3
12.1,220,24.3,14.2
10.9,219,17.5,14.2
12.6,223,18.5,14.2
14.4,225,22,14.2
13.4,225,20,14.2
14.9,225,20.9,14.1
13.2,222,21.5,14.2
16.9,227,24.9,14.2
14.6,226,19.3,14.1
15.1,228,22.4,14.1
17.4,228,23.5,14.1
15.9,230,22.5,14.2
15.8,228,21.3,14.1
18.5,230,22.1,14.2
19.9,232,25.4,14.1
20,231,24.8,14.1
20.9,231,25.2,14
20.3,231,24.4,14.1
20.6,232,24.2,14.2
20.1,232,24,14.3
20.1,233,25,14.2
21.1,232,25.2,14.3
20.8,232,24.4,14.3
21.1,232,24.7,14.3
20.3,232,24.9,14.4
20.1,231,23.5,14.2
20.6,230,25.3,14.3
21.1,231,26.5,14.3
20.3,232,24,14.3
20.1,231,25.7,14.2
19.4,231,25.7,14.2
20.5,231,24,14.2
22.1,233,25.1,14.3
22.3,234,26.3,14.3
22.3,235,25.8,14.2
21.3,237,26.5,14.3
22.2,237,26.2,14.3
21.7,238,24.3,14.3
22.1,242,27.5,14.4
22,244,27.7,14.3
22.3,245,26.1,14.3
21.9,245,26.5,14.4
22.9,246,26.5,14.3
21.9,243,28.1,14.3
20.6,245,24.8,14.4
20.8,242,24.2,14.4
20,243,24.5,14.7
22.9,246,26.4,14.6
23.1,250,25.8,14.6
22.7,251,26.7,14.5
23,248,26.7,14.5
21,251,25.3,14.6
22.7,252,26,14.5
21.8,249,24.6,14.5
22,250,23.7,14.5
20.6,250,23.7,14.6
19.8,251,22.6,14.7
17.9,251,22.6,14.6
18.9,255,21.9,14.6
18.3,255,21.9,14.7
17.5,254,19.9,14.8
17.8,254,19.9,14.8
17.6,256,19.9,14.8
17.2,256,19.9,15
17.3,250,20.1,14.9
18,249,19.8,14.8
17.7,251,20.4,14.8
17.4,251,20.4,14.9
17.1,248,19,14.9
16,249,17.8,14.9
15.3,249,17.8,14.9
15.1,247,17.7,14.8
15.3,245,17.4,14.8
15.2,245,17.4,14.9
15.2,247,17.1,14.8
14.3,247,17.1,14.9
13.7,252,15.1,15
14,255,15.7,15.1
14.1,260,17,15.1
14,260,17,15.1
13.7,266,15.7,15.1
12.8,266,15.7,15.2
14.4,263,16.5,15.2
13.6,266,16.1,15.1
13.9,266,16.1,15.1
12.7,263,15,15.2
13.7,263,16.5,15.1
13.1,262,16.3,15.2
14.3,261,16.7,15.1
12.8,260,15.1,15.1
12.8,260,15.1,15.2
13.6,264,16,15.3
14.3,265,16.9,15.3
16.2,260,19,15.3
16.9,258,21.3,15.3
16.2,261,19,15.2
17,262,19.5,15.2
18,265,22.7,15.2
16.9,262,20.4,15
14.5,267,17.2,15
12.8,267,15.2,14.9
12.9,267,15.2,14.9
14.7,268,18.2,15.1
15.6,268,18.8,15.1
15.5,267,18.3,15.2
16.1,267,18.3,15.2
14.6,268,17.2,15.2
14.1,267,17.6,15.2
14.6,267,17.6,15.2
15.2,265,17.7,15.2
16,265,17.7,15.2
16.8,272,19.8,15
17.7,272,19.8,15
16,278,20.6,15
14.4,278,20.6,15
12,279,14.8,15
12.1,280,15.5,15.1
11.6,279,13.9,15
12,279,14.7,15.1
13.1,283,16.3,15.2
13.7,288,18,15.3
13.7,285,16.9,15.5
12.6,282,14.7,15.6
12.7,286,15.7,15.7
12,285,16.7,15.7
13.2,289,16.3,15.8
13.9,293,16.4,15.9
13.1,282,17.3,15.9
13.9,282,17.3,16.1
16,282,20.8,16.2
15.4,282,20.8,16.2
13.2,291,16.4,16.4
12.7,291,16.4,16.4
12.8,279,16.9,16.4
11.6,281,14.2,16.5
12,289,17.6,16.7
11.7,289,17.6,16.7
12.7,280,16.3,16.7
12.4,286,14.5,16.8
14,285,16.8,16.9
13.7,283,17.6,17
12.3,283,17.6,16.9
14.1,296,16.7,16.9
13.9,292,16.5,16.9
12.2,292,16.5,16.9
13.4,300,16.1,16.9
12.2,300,16.1,17
11.8,294,14.4,17
13.3,294,14.4,17.1
12.8,278,15.3,17
12.2,278,15.3,17.1
11.6,289,14.4,17.2
11.5,298,14.9,17.2
10.6,288,13.8,17.1
11.9,284,14.6,17.2
9.9,284,12,17.3
10.6,290,14.8,17.3
13.7,307,16.6,17.2
13.6,303,15.6,17.2
14.1,298,16.9,17.4
12.8,299,14.9,17.5
10.9,290,12.9,17.6
10.2,290,12.9,17.5
12.8,289,14.8,17.5
12,279,14.4,17.5
11.2,292,14.6,17.6
11.5,292,14.6,17.7
10.6,297,14.3,17.8
13,297,14.3,17.9
15.4,287,21.2,17.6
16,286,19.7,17.5
15.9,286,19.7,17.5
14.1,286,16.8,17.6
13.6,276,16.6,17.6
14.4,277,18.7,17.8
13.5,280,16.9,17.7
16.3,278,19,17.6
14.9,276,18,17.6
15.9,281,19.8,17.7
14.5,285,17.4,17.6
12.6,285,17.4,17.6
14,292,17.5,17.6
14.9,292,17.5,17.6
16.1,285,19.8,17.6
15.6,285,19.8,17.6
15.7,299,19,17.5
15.8,299,19,17.5
16.5,283,19,17.6
14.8,281,17.7,17.7
13.6,281,17.7,17.7
14.8,289,18.3,17.7
16.4,289,18.3,17.8
12.8,280,15.6,17.8
13.5,280,15.6,17.8
16.1,283,18.5,17.7
15.9,283,18.5,17.7
14.2,284,17.5,17.7
15.1,283,19.4,17.6
17.2,283,19.4,17.5
15.1,291,19.4,17.5
13.1,291,19.4,17.6
16.5,286,20.9,17.7
15.6,286,20.9,17.7
13.8,287,16.5,17.6
14,287,16.5,17.7
14.6,296,17.6,17.7
13.7,293,16,17.7
13.2,290,17.6,17.8
12.5,288,16.8,17.8
12.1,288,14.8,17.8
15,287,20.2,17.8
12.7,290,17.9,17.7
15.1,280,17.9,17.7
14.5,284,16.7,17.7
12.4,284,15.9,17.7
12.9,294,15.7,17.7
12.4,299,14.3,17.7
10.9,299,14.3,17.7
11,297,12.1,17.9
8.3,310,9.7,17.8
9.8,310,9.7,18.3
11.1,313,13,18.1
11.5,313,13,18.2
10.9,313,13.8,18.2
10.3,314,13.3,18.4
10.3,298,14.6,18.3
9.2,291,10.9,18.2
7.8,277,12.8,17.6
10.8,241,14.6,16.8
11.2,246,13.8,16.4
11.3,252,15.7,16.4
13,252,15.7,16.3
14.8,249,17.5,16.1
14.5,251,17.6,16.4
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
6.3,284,7.2,14.8
5.7,283,6.6,14.8
5.4,281,6.3,14.6
5.1,286,5.9,14.6
4.7,286,6.2,14.6
5,286,6,14.7
6,284,7.2,14.5
5.8,287,7.3,14.4
5.6,274,7.9,14.4
6.2,276,7.7,14.4
6.7,277,7.8,14.4
6.7,277,7.8,14.4
5.7,280,6.6,14.4
5.9,281,6.8,14.3
5.3,290,6.5,14.3
4.1,286,5.1,14.3
3.6,280,4.8,14.3
4.3,276,5.5,14.3
4.6,279,5.8,14.3
5.2,279,6.3,14.3
5.7,290,7.1,14.4
5.9,299,7.3,14.4
5.9,294,7.4,14.3
6,292,7.6,14.3
6.2,288,7.1,14.2
6.3,282,7.8,14.1
6.8,275,8.5,14.1
7.9,275,8.9,14.3
7.6,275,8.5,14.3
6.5,266,8.2,14.2
5.2,267,6.5,14.3
5.3,270,6.3,14.4
4.8,260,5.7,14.4
4.4,251,6.6,14.5
4.4,247,5.8,14.4
5.5,235,7.1,14.3
5.3,237,7.2,14.4
6.8,251,10.5,14.5
8.9,268,10.6,14.8
7.9,267,11.3,14.9
9.6,263,12.3,14.9
9.2,277,12.2,14.8
11,268,14,14.9
12.1,265,13.9,15
12.4,252,16.1,14.9
12.6,253,15.3,14.9
13.3,258,16.3,14.9
14.6,258,17.4,14.8
14.2,253,15.9,14.7
13.4,244,15.6,14.8
13.4,245,15.2,14.8
13.5,247,15.1,14.9
12.2,238,14.5,14.8
12.2,239,13.9,14.8
11.2,237,13.6,14.7
9.7,235,12.4,14.6
10.6,236,13.8,14.7
10.9,235,14.1,14.7
13.5,240,15.8,14.7
12.3,242,14.2,14.6
12.7,241,15,14.5
12.2,237,14.1,14.4
13.4,238,15,14.5
14.6,238,16.4,14.3
15.4,239,17.9,14.3
14.1,238,16.7,14.4
14.2,239,17.5,14.3
14.6,242,17.4,14.4
14.9,244,17.4,14.4
14,245,16,14.4
14.5,245,17.3,14.4
14.5,245,17.1,14.5
15.4,245,17.6,14.5
17.4,247,21,14.5
18.1,248,21.1,14.4
16.9,246,18.8,14.5
17,248,19.4,14.4
16.8,246,19.2,14.4
15.8,246,18.7,14.4
15.8,247,18.7,14.4
16.1,245,18.6,14.4
16.1,242,19.1,14.5
16.6,243,19.3,14.5
16,246,18.1,14.5
15.3,239,17.7,14.5
12.9,236,15.8,14.6
12.3,241,14.1,14.6
10.6,236,13.9,14.7
12.1,239,14.2,14.8
12.1,243,14.7,14.6
12.5,248,14.2,14.6
12.1,244,13.9,14.7
11.1,245,12.6,14.7
10.6,235,12.7,14.7
8.9,227,11.1,14.7
6.7,221,10.4,14.8
10.9,236,13,14.9
10.6,238,12.7,15
13.3,244,15.3,15
15.4,240,18.2,14.8
14.5,236,17.4,14.8
14.2,238,16.3,14.8
14.6,248,17,14.8
16.1,247,19,14.8
17,250,19.4,14.8
17.7,251,20.8,14.8
18,252,21.9,14.8
18.3,252,21.9,14.9
17.2,250,19.7,14.9
18.4,254,21.4,14.9
16.6,248,19.4,14.9
16.3,248,19.4,15
17.1,249,19.7,14.9
17.2,249,19.7,14.9
16.7,253,19.2,14.9
17,253,19.2,14.9
16.7,251,20.3,14.9
16.6,246,19.4,14.9
16.3,246,19.1,14.9
15.8,246,19.1,14.8
16.7,249,19.3,14.8
15.8,249,19.3,14.9
15.1,248,18.3,15
15.1,248,18.3,14.9
16.2,251,19.3,15
15.5,251,19.3,15.2
15.5,242,17.9,15.1
16.1,243,19,15.2
18,243,20.9,15.1
18.9,243,20.9,15.2
19.2,244,21.6,15.1
18.1,244,21.6,15.2
16.8,246,19.6,15.3
16,246,19.6,15.3
16.3,252,21.1,15.3
17.1,252,21.1,15.3
17.5,251,20.2,15.2
16.3,251,20.2,15.2
16.5,250,18.9,15.3
15.8,250,18.9,15.5
14.9,240,17.6,15.7
15.8,240,17.6,15.8
15.3,242,18.4,15.9
14.9,242,18.4,15.8
16.6,246,19.4,15.6
15.2,242,18.4,15.6
16.7,235,19.6,15.3
16.4,235,19.6,15.4
17.2,235,19.5,15.4
17.3,235,19.5,15.5
15.8,241,19.3,15.6
19.3,241,19.3,15.4
20.4,248,23.2,15.4
20.8,248,23.2,15.3
17.3,241,19.4,15.4
18.2,241,19.4,15.4
17.9,240,20.8,15.3
19.8,245,23.7,15.3
20.5,248,23.1,15.3
19.5,251,23.4,15.3
19.7,247,23.6,15.3
20.5,247,23.6,15.2
21.4,247,24,15.3
21.8,248,25.3,15.3
21.5,246,24.5,15.3
21.9,246,24.5,15.1
21.4,247,24.6,15.1
21,247,24.6,15.1
21.7,246,25.3,15.2
21.3,246,25.3,15.2
21.5,246,24.8,15.2
21.5,246,24.8,15.4
21.7,249,26,15.3
22.3,249,25.3,15.4
21.4,251,23.3,15.3
21.2,251,23.3,15.4
21.8,253,24.5,15.3
21.7,253,24.5,15.4
22.1,255,24.6,15.3
21.7,255,24.6,15.2
20.9,250,23.5,15.3
20.7,247,23.6,15.3
20.2,246,22.2,15.4
